Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Battlefield,P3:Fox_Green,5,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
4689,-1,NA,70,NA,1,NA,2,NA,NA
4690,-1,NA,70,NA,1,NA,2,NA,NA
4691,-1,NA,70,NA,1,NA,2,NA,NA
4692,-1,NA,70,NA,1,NA,2,NA,NA
4693,-1,NA,70,NA,1,NA,2,NA,NA
4694,-1,NA,70,NA,1,NA,2,NA,NA
4695,-1,NA,70,NA,1,NA,2,NA,NA
4696,-1,NA,70,NA,1,NA,2,NA,NA
4697,-1,NA,70,NA,1,NA,2,NA,NA
4698,-1,NA,70,NA,1,NA,2,NA,NA
4699,-1,NA,70,NA,1,NA,2,NA,NA
4700,-1,NA,70,NA,1,NA,2,NA,NA
4701,-1,NA,70,NA,1,NA,2,NA,NA
4702,-1,NA,70,NA,1,NA,2,NA,NA
4703,-1,NA,70,NA,1,NA,2,NA,NA
4704,-1,NA,70,NA,1,NA,2,NA,NA
4705,-1,NA,70,NA,1,NA,2,NA,NA
4706,-1,NA,70,NA,1,NA,2,NA,NA
4707,0,NA,70,NA,1,NA,2,NA,NA
4708,0,NA,70,NA,1,NA,2,NA,NA
4709,0,NA,70,NA,1,NA,2,NA,NA
4710,0,NA,70,NA,1,NA,2,NA,NA
4711,0,NA,70,NA,1,NA,2,NA,NA
4712,0,NA,70,NA,1,NA,2,NA,NA
4713,0,NA,70,NA,1,NA,2,NA,NA
4714,0,NA,70,NA,1,NA,2,NA,NA
4715,0,NA,70,NA,1,NA,2,NA,NA
4716,0,NA,70,NA,1,NA,2,NA,NA
4717,0,NA,70,NA,1,NA,2,NA,NA
4718,0,NA,70,NA,1,NA,2,NA,NA
4719,0,NA,70,NA,1,NA,2,NA,NA
4720,0,NA,70,NA,1,NA,2,NA,NA
4721,0,NA,70,NA,1,NA,2,NA,NA
4722,0,NA,70,NA,1,NA,2,NA,NA
4723,0,NA,70,NA,1,NA,2,NA,NA
4724,0,NA,70,NA,1,NA,2,NA,NA
4725,0,NA,70,NA,1,NA,2,NA,NA
4726,0,NA,70,NA,1,NA,2,NA,NA
4727,0,NA,70,NA,1,NA,2,NA,NA
4728,0,NA,70,NA,1,NA,2,NA,NA
4729,0,NA,70,NA,1,NA,2,NA,NA
4730,0,NA,70,NA,1,NA,2,NA,NA
4731,0,NA,70,NA,1,NA,2,NA,NA
4732,0,NA,70,NA,1,NA,2,NA,NA
4733,0,NA,70,NA,1,NA,2,NA,NA
4734,0,NA,70,NA,1,NA,2,NA,NA
4735,0,NA,70,NA,1,NA,2,NA,NA
4736,0,NA,70,NA,1,NA,2,NA,NA
4737,0,NA,70,NA,1,NA,2,NA,NA
4738,0,NA,70,NA,1,NA,2,NA,NA
4739,0,NA,70,NA,1,NA,2,NA,NA
4740,0,NA,70,NA,1,NA,2,NA,NA
4741,0,NA,70,NA,1,NA,2,NA,NA
4742,0,NA,70,NA,1,NA,2,NA,NA
4743,0,NA,70,NA,1,NA,2,NA,NA
4744,0,NA,70,NA,1,NA,2,NA,NA
4745,0,NA,70,NA,1,NA,2,NA,NA
4746,0,NA,70,NA,1,NA,2,NA,NA
4747,0,NA,70,NA,1,NA,2,NA,NA
4748,0,NA,70,NA,1,NA,2,NA,NA
4749,0,NA,70,NA,1,NA,2,NA,NA
4750,0,NA,70,NA,1,NA,2,NA,NA
4751,0,NA,70,NA,1,NA,2,NA,NA
4752,0,NA,70,NA,1,NA,2,NA,NA
4753,0,NA,70,NA,1,NA,2,NA,NA
4754,0,NA,70,NA,1,NA,2,NA,NA
4755,0,NA,70,NA,1,NA,2,NA,NA
4756,0,NA,70,NA,1,NA,2,NA,NA
4757,0,NA,70,NA,1,NA,2,NA,NA
4758,0,NA,70,NA,1,NA,2,NA,NA
4759,0,NA,70,NA,1,NA,2,NA,NA
4760,0,NA,70,NA,1,NA,2,NA,NA
4761,0,NA,70,NA,1,NA,2,NA,NA
4762,0,NA,70,NA,1,NA,2,NA,NA
4763,0,NA,70,NA,1,NA,2,NA,NA
4764,0,NA,70,NA,1,NA,2,NA,NA
4765,0,NA,70,NA,1,NA,2,NA,NA
4766,0,NA,70,NA,1,NA,2,NA,NA
4767,0,NA,70,NA,1,NA,2,NA,NA
4768,0,NA,70,NA,1,NA,2,NA,NA
4769,0,NA,70,NA,1,NA,2,NA,NA
4770,0,NA,70,NA,1,NA,2,NA,NA
4771,0,NA,70,NA,1,NA,2,NA,NA
4772,0,NA,70,NA,1,NA,2,NA,NA
4773,0,NA,70,NA,1,NA,2,NA,NA
4774,0,NA,70,NA,1,NA,2,NA,NA
4775,0,NA,70,NA,1,NA,2,NA,NA
4776,0,NA,70,NA,1,NA,2,NA,NA
4777,0,NA,70,NA,1,NA,2,NA,NA
4778,0,NA,70,NA,1,NA,2,NA,NA
4779,0,NA,70,NA,1,NA,2,NA,NA
4780,0,NA,70,NA,1,NA,2,NA,NA
4781,0,NA,70,NA,1,NA,2,NA,NA
4782,0,NA,70,NA,1,NA,2,NA,NA
4783,0,NA,70,NA,1,NA,2,NA,NA
4784,0,NA,70,NA,1,NA,2,NA,NA
4785,0,NA,70,NA,1,NA,2,NA,NA
4786,0,NA,70,NA,1,NA,2,NA,NA
4787,0,NA,70,NA,1,NA,2,NA,NA
4788,0,NA,70,NA,1,NA,2,NA,NA
4789,0,NA,70,NA,1,NA,2,NA,NA
4790,0,NA,70,NA,1,NA,2,NA,NA
4791,0,NA,70,NA,1,NA,2,NA,NA
4792,0,NA,82,NA,1,NA,2,NA,NA
4793,0,NA,82,NA,1,NA,2,NA,NA
4794,0,NA,82,NA,1,NA,2,NA,NA
4795,0,NA,82,NA,1,NA,2,NA,NA
4796,0,NA,82,NA,1,NA,2,NA,NA
4797,0,NA,82,NA,1,NA,2,NA,NA
4798,0,NA,82,NA,1,NA,2,NA,NA
4799,0,NA,82,NA,1,NA,2,NA,NA
4800,0,NA,82,NA,1,NA,2,NA,NA
4801,0,NA,82,NA,1,NA,2,NA,NA
4802,0,NA,82,NA,1,NA,2,NA,NA
4803,0,NA,82,NA,1,NA,2,NA,NA
4804,0,NA,82,NA,1,NA,2,NA,NA
4805,0,NA,82,NA,1,NA,2,NA,NA
4806,0,NA,82,NA,1,NA,2,NA,NA
4807,0,NA,82,NA,1,NA,2,NA,NA
4808,0,NA,82,NA,1,NA,2,NA,NA
4809,0,NA,82,NA,1,NA,2,NA,NA
4810,0,NA,82,NA,1,NA,2,NA,NA
4811,0,NA,82,NA,1,NA,2,NA,NA
4812,0,NA,82,NA,1,NA,2,NA,NA
4813,0,NA,82,NA,1,NA,2,NA,NA
4814,0,NA,82,NA,1,NA,2,NA,NA
4815,0,NA,82,NA,1,NA,2,NA,NA
4816,0,NA,82,NA,1,NA,2,NA,NA
4817,0,NA,82,NA,1,NA,2,NA,NA
4818,0,NA,82,NA,1,NA,2,NA,NA
4819,0,NA,82,NA,1,NA,2,NA,NA
4820,0,NA,82,NA,1,NA,2,NA,NA
4821,0,NA,82,NA,1,NA,2,NA,NA
4822,0,NA,82,NA,1,NA,2,NA,NA
4823,0,NA,82,NA,1,NA,2,NA,NA
4824,0,NA,82,NA,1,NA,2,NA,NA
4825,0,NA,82,NA,1,NA,2,NA,NA
4826,0,NA,82,NA,1,NA,2,NA,NA
4827,0,NA,82,NA,1,NA,2,NA,NA
4828,0,NA,82,NA,1,NA,2,NA,NA
4829,0,NA,82,NA,1,NA,2,NA,NA
4830,0,NA,82,NA,1,NA,2,NA,NA
4831,0,NA,82,NA,1,NA,2,NA,NA
4832,0,NA,82,NA,1,NA,2,NA,NA
4833,0,NA,82,NA,1,NA,2,NA,NA
4834,0,NA,82,NA,1,NA,2,NA,NA
4835,0,NA,82,NA,1,NA,2,NA,NA
4836,0,NA,82,NA,1,NA,2,NA,NA
4837,0,NA,82,NA,1,NA,2,NA,NA
4838,0,NA,82,NA,1,NA,2,NA,NA
4839,0,NA,82,NA,1,NA,2,NA,NA
4840,0,NA,82,NA,1,NA,2,NA,NA
4841,0,NA,82,NA,1,NA,2,NA,NA
4842,0,NA,82,NA,1,NA,2,NA,NA
4843,0,NA,82,NA,1,NA,2,NA,NA
4844,0,NA,82,NA,1,NA,2,NA,NA
4845,0,NA,82,NA,1,NA,2,NA,NA
4846,0,NA,82,NA,1,NA,2,NA,NA
4847,0,NA,82,NA,1,NA,2,NA,NA
4848,0,NA,82,NA,1,NA,2,NA,NA
4849,0,NA,82,NA,1,NA,2,NA,NA
4850,0,NA,82,NA,1,NA,2,NA,NA
4851,0,NA,82,NA,1,NA,2,NA,NA
4852,0,NA,82,NA,1,NA,2,NA,NA
4853,0,NA,82,NA,1,NA,2,NA,NA
4854,0,NA,82,NA,1,NA,2,NA,NA
4855,0,NA,82,NA,1,NA,2,NA,NA
4856,0,NA,82,NA,1,NA,2,NA,NA
4857,0,NA,82,NA,1,NA,2,NA,NA
4858,0,NA,82,NA,1,NA,2,NA,NA
4859,0,NA,82,NA,1,NA,2,NA,NA
4860,0,NA,82,NA,1,NA,2,NA,NA
4861,0,NA,82,NA,1,NA,2,NA,NA
4862,0,NA,82,NA,1,NA,2,NA,NA
4863,0,NA,82,NA,1,NA,2,NA,NA
4864,0,NA,82,NA,1,NA,2,NA,NA
4865,0,NA,82,NA,1,NA,2,NA,NA
4866,0,NA,82,NA,1,NA,2,NA,NA
4867,0,NA,94,NA,1,NA,2,NA,NA
4868,0,NA,94,NA,1,NA,2,NA,NA
4869,0,NA,94,NA,1,NA,2,NA,NA
4870,0,NA,94,NA,1,NA,2,NA,NA
4871,0,NA,94,NA,1,NA,2,NA,NA
4872,0,NA,94,NA,1,NA,2,NA,NA
4873,0,NA,94,NA,1,NA,2,NA,NA
4874,0,NA,94,NA,1,NA,2,NA,NA
4875,0,NA,94,NA,1,NA,2,NA,NA
4876,0,NA,94,NA,1,NA,2,NA,NA
4877,0,NA,94,NA,1,NA,2,NA,NA
4878,0,NA,94,NA,1,NA,2,NA,NA
4879,0,NA,94,NA,1,NA,2,NA,NA
4880,0,NA,94,NA,1,NA,2,NA,NA
4881,0,NA,94,NA,1,NA,2,NA,NA
4882,0,NA,94,NA,1,NA,2,NA,NA
4883,0,NA,94,NA,1,NA,2,NA,NA
4884,0,NA,94,NA,1,NA,2,NA,NA
4885,0,NA,94,NA,1,NA,2,NA,NA
4886,0,NA,94,NA,1,NA,2,NA,NA
4887,0,NA,94,NA,1,NA,2,NA,NA
4888,0,NA,94,NA,1,NA,2,NA,NA
4889,0,NA,94,NA,1,NA,2,NA,NA
4890,0,NA,94,NA,1,NA,2,NA,NA
4891,0,NA,94,NA,1,NA,2,NA,NA
4892,0,NA,94,NA,1,NA,2,NA,NA
4893,0,NA,94,NA,1,NA,2,NA,NA
4894,0,NA,94,NA,1,NA,2,NA,NA
4895,0,NA,94,NA,1,NA,2,NA,NA
4896,0,NA,94,NA,1,NA,2,NA,NA
4897,0,NA,94,NA,1,NA,2,NA,NA
4898,0,NA,94,NA,1,NA,2,NA,NA
4899,0,NA,94,NA,1,NA,2,NA,NA
4900,0,NA,94,NA,1,NA,2,NA,NA
4901,0,NA,94,NA,1,NA,2,NA,NA
4902,0,NA,94,NA,1,NA,2,NA,NA
4903,0,NA,94,NA,1,NA,2,NA,NA
4904,0,NA,94,NA,1,NA,2,NA,NA
4905,0,NA,94,NA,1,NA,2,NA,NA
4906,0,NA,94,NA,1,NA,2,NA,NA
4907,0,NA,94,NA,1,NA,2,NA,NA
4908,0,NA,94,NA,1,NA,2,NA,NA
4909,0,NA,94,NA,1,NA,2,NA,NA
4910,0,NA,94,NA,1,NA,2,NA,NA
4911,0,NA,94,NA,1,NA,2,NA,NA
4912,0,NA,94,NA,1,NA,2,NA,NA
4913,0,NA,94,NA,1,NA,2,NA,NA
4914,0,NA,94,NA,1,NA,2,NA,NA
4915,0,NA,94,NA,1,NA,2,NA,NA
4916,0,NA,94,NA,1,NA,2,NA,NA
4917,0,NA,94,NA,1,NA,2,NA,NA
4918,0,NA,94,NA,1,NA,2,NA,NA
4919,0,NA,94,NA,1,NA,2,NA,NA
4920,0,NA,94,NA,1,NA,2,NA,NA
4921,0,NA,94,NA,1,NA,2,NA,NA
4922,0,NA,94,NA,1,NA,2,NA,NA
4923,0,NA,94,NA,1,NA,2,NA,NA
4924,0,NA,94,NA,1,NA,2,NA,NA
4925,0,NA,94,NA,1,NA,2,NA,NA
4926,0,NA,94,NA,1,NA,2,NA,NA
4927,0,NA,94,NA,1,NA,2,NA,NA
4928,0,NA,94,NA,1,NA,2,NA,NA
4929,0,NA,94,NA,1,NA,2,NA,NA
4930,0,NA,94,NA,1,NA,2,NA,NA
4931,0,NA,94,NA,1,NA,2,NA,NA
4932,0,NA,94,NA,1,NA,2,NA,NA
4933,0,NA,94,NA,1,NA,2,NA,NA
4934,0,NA,94,NA,1,NA,2,NA,NA
4935,0,NA,94,NA,1,NA,2,NA,NA
4936,0,NA,94,NA,1,NA,2,NA,NA
4937,0,NA,94,NA,1,NA,2,NA,NA
4938,0,NA,94,NA,1,NA,2,NA,NA
4939,0,NA,94,NA,1,NA,2,NA,NA
4940,0,NA,94,NA,1,NA,2,NA,NA
4941,0,NA,94,NA,1,NA,2,NA,NA
4942,0,NA,94,NA,1,NA,2,NA,NA
4943,0,NA,94,NA,1,NA,2,NA,NA
4944,0,NA,94,NA,1,NA,2,NA,NA
4945,0,NA,94,NA,1,NA,2,NA,NA
4946,0,NA,104,NA,1,NA,2,NA,NA
4947,0,NA,104,NA,1,NA,2,NA,NA
4948,0,NA,104,NA,1,NA,2,NA,NA
4949,0,NA,104,NA,1,NA,2,NA,NA
4950,0,NA,104,NA,1,NA,2,NA,NA
4951,0,NA,104,NA,1,NA,2,NA,NA
4952,0,NA,104,NA,1,NA,2,NA,NA
4953,0,NA,104,NA,1,NA,2,NA,NA
4954,0,NA,104,NA,1,NA,2,NA,NA
4955,0,NA,104,NA,1,NA,2,NA,NA
4956,0,NA,104,NA,1,NA,2,NA,NA
4957,0,NA,104,NA,1,NA,2,NA,NA
4958,0,NA,104,NA,1,NA,2,NA,NA
4959,0,NA,104,NA,1,NA,2,NA,NA
4960,0,NA,104,NA,1,NA,2,NA,NA
4961,0,NA,104,NA,1,NA,2,NA,NA
4962,0,NA,104,NA,1,NA,2,NA,NA
4963,0,NA,104,NA,1,NA,2,NA,NA
4964,0,NA,104,NA,1,NA,2,NA,NA
4965,0,NA,104,NA,1,NA,2,NA,NA
4966,0,NA,104,NA,1,NA,2,NA,NA
4967,0,NA,104,NA,1,NA,2,NA,NA
4968,0,NA,104,NA,1,NA,2,NA,NA
4969,0,NA,104,NA,1,NA,2,NA,NA
4970,0,NA,104,NA,1,NA,2,NA,NA
4971,0,NA,104,NA,1,NA,2,NA,NA
4972,0,NA,104,NA,1,NA,2,NA,NA
4973,0,NA,104,NA,1,NA,2,NA,NA
4974,0,NA,104,NA,1,NA,2,NA,NA
4975,0,NA,104,NA,1,NA,2,NA,NA
4976,0,NA,104,NA,1,NA,2,NA,NA
4977,0,NA,104,NA,1,NA,2,NA,NA
4978,0,NA,104,NA,1,NA,2,NA,NA
4979,0,NA,104,NA,1,NA,2,NA,NA
4980,0,NA,104,NA,1,NA,2,NA,NA
4981,0,NA,104,NA,1,NA,2,NA,NA
4982,0,NA,104,NA,1,NA,2,NA,NA
4983,0,NA,104,NA,1,NA,2,NA,NA
4984,0,NA,104,NA,1,NA,2,NA,NA
4985,0,NA,104,NA,1,NA,2,NA,NA
4986,0,NA,104,NA,1,NA,2,NA,NA
4987,0,NA,104,NA,1,NA,2,NA,NA
4988,0,NA,104,NA,1,NA,2,NA,NA
4989,0,NA,104,NA,1,NA,2,NA,NA
4990,0,NA,104,NA,1,NA,2,NA,NA
4991,0,NA,104,NA,1,NA,2,NA,NA
4992,0,NA,104,NA,1,NA,2,NA,NA
4993,0,NA,104,NA,1,NA,2,NA,NA
4994,0,NA,104,NA,1,NA,2,NA,NA
4995,0,NA,104,NA,1,NA,2,NA,NA
4996,0,NA,104,NA,1,NA,2,NA,NA
4997,0,NA,104,NA,1,NA,2,NA,NA
4998,0,NA,104,NA,1,NA,2,NA,NA
4999,0,NA,104,NA,1,NA,2,NA,NA
5000,0,NA,104,NA,1,NA,2,NA,NA
5001,0,NA,104,NA,1,NA,2,NA,NA
5002,0,NA,104,NA,1,NA,2,NA,NA
5003,0,NA,104,NA,1,NA,2,NA,NA
5004,0,NA,104,NA,1,NA,2,NA,NA
5005,0,NA,104,NA,1,NA,2,NA,NA
5006,0,NA,104,NA,1,NA,2,NA,NA
5007,0,NA,104,NA,1,NA,2,NA,NA
5008,0,NA,104,NA,1,NA,2,NA,NA
5009,0,NA,104,NA,1,NA,2,NA,NA
5010,0,NA,104,NA,1,NA,2,NA,NA
5011,0,NA,104,NA,1,NA,2,NA,NA
5012,0,NA,104,NA,1,NA,2,NA,NA
5013,0,NA,104,NA,1,NA,2,NA,NA
5014,0,NA,104,NA,1,NA,2,NA,NA
5015,0,NA,104,NA,1,NA,2,NA,NA
5016,0,NA,104,NA,1,NA,2,NA,NA
5017,0,NA,104,NA,1,NA,2,NA,NA
5018,0,NA,104,NA,1,NA,2,NA,NA
5019,0,NA,104,NA,1,NA,2,NA,NA
5020,0,NA,104,NA,1,NA,2,NA,NA
5021,0,NA,104,NA,1,NA,2,NA,NA
5022,0,NA,104,NA,1,NA,2,NA,NA
5023,0,NA,104,NA,1,NA,2,NA,NA
5024,0,NA,104,NA,1,NA,2,NA,NA
5025,0,NA,104,NA,1,NA,2,NA,NA
5026,0,NA,104,NA,1,NA,2,NA,NA
5027,0,NA,104,NA,1,NA,2,NA,NA
5028,0,NA,104,NA,1,NA,2,NA,NA
5029,0,NA,104,NA,1,NA,2,NA,NA
5030,0,NA,104,NA,1,NA,2,NA,NA
5031,0,NA,104,NA,1,NA,2,NA,NA
5032,0,NA,104,NA,1,NA,2,NA,NA
5033,0,NA,104,NA,1,NA,2,NA,NA
5034,0,NA,104,NA,1,NA,2,NA,NA
5035,0,NA,104,NA,1,NA,2,NA,NA
5036,0,NA,104,NA,1,NA,2,NA,NA
5037,0,NA,104,NA,1,NA,2,NA,NA
5038,0,NA,104,NA,1,NA,2,NA,NA
5039,0,NA,104,NA,1,NA,2,NA,NA
5040,0,NA,104,NA,1,NA,2,NA,NA
5041,0,NA,104,NA,1,NA,2,NA,NA
5042,0,NA,104,NA,1,NA,2,NA,NA
5043,0,NA,104,NA,1,NA,2,NA,NA
5044,0,NA,104,NA,1,NA,2,NA,NA
5045,0,NA,104,NA,1,NA,2,NA,NA
5046,0,NA,104,NA,1,NA,2,NA,NA
5047,0,NA,104,NA,1,NA,2,NA,NA
5048,0,NA,104,NA,1,NA,2,NA,NA
5049,0,NA,104,NA,1,NA,2,NA,NA
5050,0,NA,104,NA,1,NA,2,NA,NA
5051,0,NA,104,NA,1,NA,2,NA,NA
5052,0,NA,104,NA,1,NA,2,NA,NA
5053,0,NA,104,NA,1,NA,2,NA,NA
5054,0,NA,104,NA,1,NA,2,NA,NA
5055,0,NA,104,NA,1,NA,2,NA,NA
5056,0,NA,104,NA,1,NA,2,NA,NA
5057,0,NA,104,NA,1,NA,2,NA,NA
5058,0,NA,104,NA,1,NA,2,NA,NA
5059,0,NA,104,NA,1,NA,2,NA,NA
5060,0,NA,104,NA,1,NA,2,NA,NA
5061,0,NA,104,NA,1,NA,2,NA,NA
5062,0,NA,104,NA,1,NA,2,NA,NA
5063,0,NA,104,NA,1,NA,2,NA,NA
5064,0,NA,104,NA,1,NA,2,NA,NA
5065,0,NA,104,NA,1,NA,2,NA,NA
5066,0,NA,104,NA,1,NA,2,NA,NA
5067,0,NA,104,NA,1,NA,2,NA,NA
5068,0,NA,104,NA,1,NA,2,NA,NA
5069,0,NA,104,NA,1,NA,2,NA,NA
5070,0,NA,104,NA,1,NA,2,NA,NA
5071,0,NA,104,NA,1,NA,2,NA,NA
5072,0,NA,104,NA,1,NA,2,NA,NA
5073,0,NA,104,NA,1,NA,2,NA,NA
5074,0,NA,104,NA,1,NA,2,NA,NA
5075,0,NA,104,NA,1,NA,2,NA,NA
5076,0,NA,104,NA,1,NA,2,NA,NA
5077,0,NA,104,NA,1,NA,2,NA,NA
5078,0,NA,104,NA,1,NA,2,NA,NA
5079,0,NA,104,NA,1,NA,2,NA,NA
5080,0,NA,104,NA,1,NA,2,NA,NA
5081,0,NA,104,NA,1,NA,2,NA,NA
5082,0,NA,104,NA,1,NA,2,NA,NA
5083,0,NA,104,NA,1,NA,2,NA,NA
5084,0,NA,104,NA,1,NA,2,NA,NA
5085,9,NA,104,NA,1,NA,2,NA,NA
5086,9,NA,104,NA,1,NA,2,NA,NA
5087,9,NA,104,NA,1,NA,2,NA,NA
5088,9,NA,104,NA,1,NA,2,NA,NA
5089,9,NA,104,NA,1,NA,2,NA,NA
5090,9,NA,104,NA,1,NA,2,NA,NA
5091,9,NA,104,NA,1,NA,2,NA,NA
5092,9,NA,104,NA,1,NA,2,NA,NA
5093,9,NA,104,NA,1,NA,2,NA,NA
5094,9,NA,104,NA,1,NA,2,NA,NA
5095,9,NA,104,NA,1,NA,2,NA,NA
5096,9,NA,104,NA,1,NA,2,NA,NA
5097,9,NA,104,NA,1,NA,2,NA,NA
5098,9,NA,104,NA,1,NA,2,NA,NA
5099,9,NA,104,NA,1,NA,2,NA,NA
5100,9,NA,104,NA,1,NA,2,NA,NA
5101,9,NA,104,NA,1,NA,2,NA,NA
5102,9,NA,116,NA,1,NA,2,NA,NA
5103,9,NA,116,NA,1,NA,2,NA,NA
5104,9,NA,116,NA,1,NA,2,NA,NA
5105,9,NA,116,NA,1,NA,2,NA,NA
5106,9,NA,116,NA,1,NA,2,NA,NA
5107,9,NA,116,NA,1,NA,2,NA,NA
5108,9,NA,116,NA,1,NA,2,NA,NA
5109,9,NA,116,NA,1,NA,2,NA,NA
5110,9,NA,116,NA,1,NA,2,NA,NA
5111,9,NA,116,NA,1,NA,2,NA,NA
5112,9,NA,116,NA,1,NA,2,NA,NA
5113,9,NA,116,NA,1,NA,2,NA,NA
5114,9,NA,116,NA,1,NA,2,NA,NA
5115,9,NA,116,NA,1,NA,2,NA,NA
5116,9,NA,116,NA,1,NA,2,NA,NA
5117,9,NA,116,NA,1,NA,2,NA,NA
5118,9,NA,116,NA,1,NA,2,NA,NA
5119,9,NA,116,NA,1,NA,2,NA,NA
5120,9,NA,116,NA,1,NA,2,NA,NA
5121,9,NA,116,NA,1,NA,2,NA,NA
5122,9,NA,116,NA,1,NA,2,NA,NA
5123,9,NA,116,NA,1,NA,2,NA,NA
5124,9,NA,116,NA,1,NA,2,NA,NA
5125,9,NA,116,NA,1,NA,2,NA,NA
5126,9,NA,116,NA,1,NA,2,NA,NA
5127,9,NA,116,NA,1,NA,2,NA,NA
5128,9,NA,116,NA,1,NA,2,NA,NA
5129,9,NA,116,NA,1,NA,2,NA,NA
5130,9,NA,116,NA,1,NA,2,NA,NA
5131,9,NA,116,NA,1,NA,2,NA,NA
5132,9,NA,116,NA,1,NA,2,NA,NA
5133,9,NA,116,NA,1,NA,2,NA,NA
5134,9,NA,116,NA,1,NA,2,NA,NA
5135,9,NA,116,NA,1,NA,2,NA,NA
5136,9,NA,116,NA,1,NA,2,NA,NA
5137,9,NA,116,NA,1,NA,2,NA,NA
5138,9,NA,116,NA,1,NA,2,NA,NA
5139,9,NA,116,NA,1,NA,2,NA,NA
5140,9,NA,116,NA,1,NA,2,NA,NA
5141,9,NA,116,NA,1,NA,2,NA,NA
5142,9,NA,116,NA,1,NA,2,NA,NA
5143,9,NA,116,NA,1,NA,2,NA,NA
5144,9,NA,116,NA,1,NA,2,NA,NA
5145,9,NA,116,NA,1,NA,2,NA,NA
5146,9,NA,116,NA,1,NA,2,NA,NA
5147,9,NA,116,NA,1,NA,2,NA,NA
5148,9,NA,116,NA,1,NA,2,NA,NA
5149,9,NA,116,NA,1,NA,2,NA,NA
5150,9,NA,116,NA,1,NA,2,NA,NA
5151,9,NA,116,NA,1,NA,2,NA,NA
5152,9,NA,116,NA,1,NA,2,NA,NA
5153,9,NA,116,NA,1,NA,2,NA,NA
5154,9,NA,116,NA,1,NA,2,NA,NA
5155,9,NA,116,NA,1,NA,2,NA,NA
5156,9,NA,116,NA,1,NA,2,NA,NA
5157,9,NA,116,NA,1,NA,2,NA,NA
5158,9,NA,116,NA,1,NA,2,NA,NA
5159,9,NA,116,NA,1,NA,2,NA,NA
5160,9,NA,127,NA,1,NA,2,NA,NA
5161,9,NA,127,NA,1,NA,2,NA,NA
5162,9,NA,127,NA,1,NA,2,NA,NA
5163,9,NA,127,NA,1,NA,2,NA,NA
5164,9,NA,127,NA,1,NA,2,NA,NA
5165,9,NA,127,NA,1,NA,2,NA,NA
5166,9,NA,127,NA,1,NA,2,NA,NA
5167,9,NA,127,NA,1,NA,2,NA,NA
5168,9,NA,127,NA,1,NA,2,NA,NA
5169,9,NA,127,NA,1,NA,2,NA,NA
5170,9,NA,127,NA,1,NA,2,NA,NA
5171,9,NA,127,NA,1,NA,2,NA,NA
5172,9,NA,127,NA,1,NA,2,NA,NA
5173,9,NA,127,NA,1,NA,2,NA,NA
5174,9,NA,127,NA,1,NA,2,NA,NA
5175,9,NA,127,NA,1,NA,2,NA,NA
5176,9,NA,127,NA,1,NA,2,NA,NA
5177,9,NA,127,NA,1,NA,2,NA,NA
5178,9,NA,127,NA,1,NA,2,NA,NA
5179,9,NA,127,NA,1,NA,2,NA,NA
5180,9,NA,127,NA,1,NA,2,NA,NA
5181,9,NA,127,NA,1,NA,2,NA,NA
5182,9,NA,127,NA,1,NA,2,NA,NA
5183,9,NA,127,NA,1,NA,2,NA,NA
5184,9,NA,127,NA,1,NA,2,NA,NA
5185,9,NA,127,NA,1,NA,2,NA,NA
5186,9,NA,127,NA,1,NA,2,NA,NA
5187,9,NA,127,NA,1,NA,2,NA,NA
5188,9,NA,127,NA,1,NA,2,NA,NA
5189,9,NA,127,NA,1,NA,2,NA,NA
5190,9,NA,127,NA,1,NA,2,NA,NA
5191,9,NA,127,NA,1,NA,2,NA,NA
5192,9,NA,127,NA,1,NA,2,NA,NA
5193,9,NA,127,NA,1,NA,2,NA,NA
5194,9,NA,127,NA,1,NA,2,NA,NA
5195,9,NA,127,NA,1,NA,2,NA,NA
5196,9,NA,127,NA,1,NA,2,NA,NA
5197,9,NA,127,NA,1,NA,2,NA,NA
5198,9,NA,127,NA,1,NA,2,NA,NA
5199,9,NA,127,NA,1,NA,2,NA,NA
5200,9,NA,-1,NA,1,NA,2,NA,NA
5201,9,NA,-1,NA,1,NA,2,NA,NA
5202,9,NA,-1,NA,1,NA,2,NA,NA
5203,9,NA,-1,NA,1,NA,2,NA,NA
5204,9,NA,-1,NA,1,NA,2,NA,NA
5205,9,NA,-1,NA,1,NA,2,NA,NA
5206,9,NA,-1,NA,1,NA,2,NA,NA
5207,9,NA,-1,NA,1,NA,2,NA,NA
5208,9,NA,-1,NA,1,NA,2,NA,NA
5209,9,NA,-1,NA,1,NA,2,NA,NA
5210,9,NA,-1,NA,1,NA,2,NA,NA
5211,9,NA,-1,NA,1,NA,2,NA,NA
5212,9,NA,-1,NA,1,NA,2,NA,NA
5213,9,NA,-1,NA,1,NA,2,NA,NA
5214,9,NA,-1,NA,1,NA,2,NA,NA
5215,9,NA,-1,NA,1,NA,2,NA,NA
5216,9,NA,-1,NA,1,NA,2,NA,NA
5217,9,NA,-1,NA,1,NA,2,NA,NA
